place_id,type,shop_name,shop_address,shop_rating,images,gps,review_rating,review_date,reviewer,review_text,link,local_guide
ChIJ0SM2F5yxfkcRbbp66qr0mio,Punto di riferimento storico,Campo San Luca,"Campo S. Luca, 4473, 30124 Venezia VE, Italia",4.5,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38utlgS8QMqDbGml7z8XPg_uWs-S6_qs4fiNo70bwlovAilECMkRdtZFlpvXHZ10jS8fWaa5FH35D6KCk41YI1PGSZPlgKjBnqXtvMDGubP5aNV5pkBX9U43h4DHdDMJGT2bscnl', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tSTSWUp3nu2aT7WOeFZ-sYNAx3S_dRB_KP9jPfi7Fm2X8fIWnAyK-pWI_iDS6Vj4G3Cvze1IVrT6SsB-_zCpoN2SbbLrIdEtljEMdUY5S8mH4xZ8eRXpgigb63HbdzdNRZz04']","45.4358054,12.335267",5.0,6 months ago,Paul Vivas,"Great little square!
Nice square with a few shops, nice buildings, typically Venezian!",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNZN09XY1NREAE!2m1!1s0x0:0x2a9af4aaea7aba6d!3m1!1s2@1:CIHM0ogKEICAgMCY7OWcSQ%7CCgsI-f_RwAYQ2L3zSA%7C?hl=en-US,True
ChIJ0SM2F5yxfkcRbbp66qr0mio,Punto di riferimento storico,Campo San Luca,"Campo S. Luca, 4473, 30124 Venezia VE, Italia",4.5,,"45.4358054,12.335267",4.0,5 years ago,Dan Gray,Beautiful little piazza.  Gets completely slammed during rush times.  Go in AM.,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNNaTRYX1dBEAE!2m1!1s0x0:0x2a9af4aaea7aba6d!3m1!1s2@1:CIHM0ogKEICAgICMi4X_WA%7CCgsI2KWk7wUQ4O2UPQ%7C?hl=en-US,True
ChIJ0SM2F5yxfkcRbbp66qr0mio,Punto di riferimento storico,Campo San Luca,"Campo S. Luca, 4473, 30124 Venezia VE, Italia",4.5,,"45.4358054,12.335267",4.0,2 years ago,Elena Marsiglio,very good spot with plenty of shops,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNacnNPeDhRRRAB!2m1!1s0x0:0x2a9af4aaea7aba6d!3m1!1s2@1:CIHM0ogKEICAgICZrsOx8QE%7CCgwI6Mj4pwYQkI3FhgI%7C?hl=en-US,True
ChIJ0SM2F5yxfkcRbbp66qr0mio,Punto di riferimento storico,Campo San Luca,"Campo S. Luca, 4473, 30124 Venezia VE, Italia",4.5,,"45.4358054,12.335267",5.0,11 months ago,Fashion of Venice,Low cost fashion,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2cVBmMVBBEAE!2m1!1s0x0:0x2a9af4aaea7aba6d!3m1!1s2@1:CIHM0ogKEICAgICvqPf1PA%7CCgwIp_LRugYQ4OXYwAE%7C?hl=en-US,True
ChIJ0SM2F5yxfkcRbbp66qr0mio,Punto di riferimento storico,Campo San Luca,"Campo S. Luca, 4473, 30124 Venezia VE, Italia",4.5,,"45.4358054,12.335267",4.0,3 years ago,Johan,Pretty ordinary square,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN1b3E3MzlBRRAB!2m1!1s0x0:0x2a9af4aaea7aba6d!3m1!1s2@1:CIHM0ogKEICAgICuoq739AE%7CCgwIs9P0lgYQ-KKYzgE%7C?hl=en-US,True
ChIJ0SM2F5yxfkcRbbp66qr0mio,Punto di riferimento storico,Campo San Luca,"Campo S. Luca, 4473, 30124 Venezia VE, Italia",4.5,,"45.4358054,12.335267",5.0,3 years ago,Leonardo Paolini,Can you really rate this? 😄,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURtZzdLckRnEAE!2m1!1s0x0:0x2a9af4aaea7aba6d!3m1!1s2@1:CIHM0ogKEICAgIDmg7KrDg%7CCgwIqdmDkAYQ8KOGlQI%7C?hl=en-US,True
ChIJ0SM2F5yxfkcRbbp66qr0mio,Punto di riferimento storico,Campo San Luca,"Campo S. Luca, 4473, 30124 Venezia VE, Italia",4.5,['https://lh3.googleusercontent.com/geougc-cs/AMBA38vAhB62BWBoIw3Mv5WQSrro8Q5H5nx3Iu5vF7c-1sYEXpRjWYxpwyTpmyKUK5BjBE0tNxIyeca9vXWnpEdN1DSBsICzEGuwmgdv0Uf6IJom3vVEhHDvFmUuJXrDa7V1lkHjy4Qk'],"45.4358054,12.335267",5.0,2 years ago,Gabriela Crowe,Memories,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ1OGYyZE5BEAE!2m1!1s0x0:0x2a9af4aaea7aba6d!3m1!1s2@1:CIHM0ogKEICAgID58f2dNA%7CCgsIxvHnqQYQgNeYGA%7C?hl=en-US,True
ChIJ0SM2F5yxfkcRbbp66qr0mio,Punto di riferimento storico,Campo San Luca,"Campo S. Luca, 4473, 30124 Venezia VE, Italia",4.5,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38v26l92Eh6FujZXH89DXnye_KMMJMZmMfrFJ5Rtycpgh_zwA2klV_K7bh4qm30XTifx7GKguovvmbZUuFvTX1O1H-fVd42OLOJfTVfh4LzG6eZiJmi4zdqNtb5LsODcj9AtyyA9', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38uvuyEieIrMU6RT_ZbDw63TxGkC087kku4Bh7JnJ4Yn_E7kASP6lbJmy-iurg4UnuAhDlZPBoUmK0mlx3bOO36Y8Bdlh2x9bGlqteyP2Cc259cqnANjwi30fHgRNm-UWcpJRlIe', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38t4ZLzDJq6zQAagvCGiZ34FP0Yo3aqdJ7HgW8RFf0uogJMeWNetncwlloSpUS64Vfy7vnRd2_dq3Hl4Hontdk5RGV-6L1RIYknhWbgLJk5gHksZSxj_jRrNcHDSg7M_-NmEqwxN', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sdTGBv4v_Hs-vFzqJVR5HnPBGg2buIgDHnlHih1eU6VtMhh8PC1mrhGZ8tVwybVBkJhxIniknBW6rA_Coh4ABm1xYU-6LH9g7NEOcEbi0U1hxjpuSdBRpn7YPomNldXoFjjnk0EQ', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38uveEhwSg9auG2PDP69gwLW3d2I2RyveoIwMHnCr_7y3lFAIvJfhc0ycziz6OGxRvkXsBMTvogrwfJ2hI64EZWqdvfyWDGLjwGeiMIpN_KPGHg57ftbXFM0rNxLooZetZTQhGXs']","45.4358054,12.335267",4.0,a year ago,Katy Sánchez,"Una pequeña plaza llena de transeúntes y siempre de paso también y punto de encuentro para grupos. Pasamos varias veces en un día pues está en el centro de Venecia. Tiene tiendas, cafeterías y una bandera Veneciana ondea en mitad de la plaza. Aunque ciertamente no es una atracción turística ni mucho menos. Aunque en Venecia al menos para mi todo es turístico",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURYX19DNi1RRRAB!2m1!1s0x0:0x2a9af4aaea7aba6d!3m1!1s2@1:CIHM0ogKEICAgIDX__C6-QE%7CCgwI8dOTuQYQ0KPhjwI%7C?hl=en-US,True
ChIJKZ3xNhixfkcR5Af83VQ6ccI,Punto di riferimento storico,Campo San Giacomo,"C. del Tentor, 1602, 30135 Venezia VE, Italia",4.8,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38vgT-M58LHdib6JnktOMFAfYfQb6dwe4SxbdKHTEQcxCYMEUb7D8YJVYhJuIOCpZJojWzIW7N3hQ5ZKEcTnJQZ5_kEh5AiqbFbzN-JDDAopnfXkMbv5Nu9iL4rsg3bfQD5t61A', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vmJzy1dv40fdprTqcdIdQEY9DUpXG-cz0CMtuj0UgcrZ2wnsPpksqNMzhZMwCFuGaOXbKr_RWuo65a8-xOX0x2ewJFs10Ewuvh-nGQGRFrqhqWV2M1sNYJfVVngawr0hrOYe_-', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38ts5gVWaw40YJ6JdTU9sjygcKNtpS8cK1wp52jix8bcnzbaw0Tdk6_xUZbGrUK0WTL2K1viCoPHM7YW0syuDXLLQxiawZ3JhsJxxMXuGPG-FiEj5AOeQrxbk9Wbc1hjUxrpoRud', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sYQn4BB4B3VsAo1S8wVckV8PPugveo6zsIr8-GKijw0mLRiktDLdtI4O-6RAgwdM6uKf2uFZoxiSACpj3KVhAlIZv-CxIxT-BmAswfAY4feYLM0UDntU6HpXP2bNFcMu7aMT95Qw', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38svOF4bDnPlMgCmbQIrxSoxYKfM9ReQiBfJ3gArVh6T3c67M_Z3olBCEzNSmqsDxrUDlKQpRGnj_Idg_zjaHJdEykaRF4-Rx2hk7u6GDvfmHJOT5UBpH0_NkNQTkOlpJAxlTvrc']","45.4401362,12.327803099999999",4.0,10 months ago,pegah esmaili,"Campo San Giacomo dell'Orio is a lovely and serene piazza located in Venice's Santa Croce area. This plaza, known for its quiet mood, rich foliage, and closeness to the titular church, provides a peaceful reprieve from the busy throng of more popular sites such as San Marco.

The square's name comes from the Chiesa di San Giacomo dall'Orio, a historic church on its eastern side. The church has a long history, dating back to the ninth century, with the oldest written reference coming from 1089. The word ""Orio"" is said to allude to the laurel trees that previously grew in the region.

Campo San Giacomo dell'Orio is a wonderful spot to rest and unwind, owing to its tranquil setting and leafy trees. It's the ideal place to escape the rush and bustle of Venice.

The Church of San Giacomo dell'Orio: This historic church is one of Venice's oldest, with amazing architecture and artwork. While the façade is very modest, the interior is filled with lovely paintings and furnishings.
Campo San Giacomo dell'Orio serves as a gathering area for residents. You may immerse yourself in Venetian culture by having a coffee or eating at one of the nearby cafés or restaurants.

A historic well in the heart of the Piazza serves as a reminder of Venice's history.

This piazza gives a peaceful respite from Venice's tourist-heavy districts, giving a more authentic and local experience.

The Chiesa di San Giacomo dall'Orio, with its rich history and distinctive architecture, is well worth a visit.

Sitting in a café and watching daily life develop is a unique way to explore Venetian culture.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR2OVp2MzVBRRAB!2m1!1s0x0:0xc2713a54ddfc07e4!3m1!1s2@1:CIHM0ogKEICAgIDv9Zv35AE%7CCgwIrL6huwYQ2MbF_QE%7C?hl=en-GB,True
ChIJKZ3xNhixfkcR5Af83VQ6ccI,Punto di riferimento storico,Campo San Giacomo,"C. del Tentor, 1602, 30135 Venezia VE, Italia",4.8,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38tYiQJEvjBb0YDaUTRQS2r-ahC2v7-vQzRNsOA5l2cxfELGJ09RdmP8Lxydlp3m9C4X1IwH6zWFXBtNuq6390h7xrxbHkCw3I2MDTSt1eK5S2rPMDJXCgqCxSLGFEwvHA', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38t2-_ew1kocmK085cWLvKy_oGfkRZ1xfCqCILSFXkQrzH-IF3SEF3ko3H5osPTDaOpMXco9bwS18Fy6rpxWNVuCkut8NEQgF82sQ3kpFxkaPZW045XJZY9O7rg1UhjAn-7LhY4W']","45.4401362,12.327803099999999",5.0,2 years ago,Melvin J.,"If you're looking to experience Venice beyond its tourist hotspots and want to soak in the local culture, Campo San Giacomo dell'Orio is a must-visit destination. It provides a glimpse into the everyday life of Venetians and offers a refreshing change of pace from the crowded tourist areas. Whether you're interested in people-watching, enjoying a drink, or simply savoring the lively ambiance, this square is sure to leave a lasting impression.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR4bHRDcFVnEAE!2m1!1s0x0:0xc2713a54ddfc07e4!3m1!1s2@1:CIHM0ogKEICAgIDxltCpUg%7CCgwI3PuBpAYQqM2wiAE%7C?hl=en-GB,True
ChIJKZ3xNhixfkcR5Af83VQ6ccI,Punto di riferimento storico,Campo San Giacomo,"C. del Tentor, 1602, 30135 Venezia VE, Italia",4.8,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38unQzRkFWt0Qc_qUBJnsa9Yem2PlIk7yFzXcz7INH1kntI2KXxrSfuBWWBtxNa9SqxQS3QGf7ZOhPfHN3NyTvi_-59LgQXoKjB0Ofjlayyvnym-RXTuBygZlopH4Y_z2zAdMg5DWRnlKgjy', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38uKs4fPlfMHphh5n42WYF6c5vGdzudiUt0bepzd_-VhnVeU4dbY4RVBgldPbrfGxNL-UaW8EJ7heRYIq5Ro6zGUP76HDIo1AT0bynofiqK6CgmCj6dPQb4Jtw8HukjQ5A96aAzcMsAeIw1W']","45.4401362,12.327803099999999",5.0,3 months ago,Erdem Tutunan,İf you catch this festival. It is great fun. I came across by chance.,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25keVpVUkdVamQzZWxJNFJsTjNaRnBKV2pCVlZHYxAB!2m1!1s0x0:0xc2713a54ddfc07e4!3m1!1s2@1:CAIQACodChtycF9oOndyZURGUjd3elI4RlN3ZFpJWjBVVGc%7C0cZ4TKUwKR3%7C?hl=en-GB,True
ChIJKZ3xNhixfkcR5Af83VQ6ccI,Punto di riferimento storico,Campo San Giacomo,"C. del Tentor, 1602, 30135 Venezia VE, Italia",4.8,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38tL_LJds78E5j_bnKvTiPqTnMYWrLg3JyNqe_yMJe1k4zq0EXxfiO5CfHmG_K-3pVFBEAxskXIhuMTjS2G9Nkx1ZvSy7T_M6U-p_P3A86dORKu75yO9Os6vdOh-M7aNecAwLF8vIg', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38vzAKv2mtHwLm3Vw50jVAzTIA4dyRZLZ9B-ClPR0Z7qA-QetQQuc1y8A7fCmn1niThsjQSChLYVUSieLYZ990MFJpYYu0azn2hyrfIUgE5luzeJdjkcIPwB4cZPa5CxpcgL2yG3', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sqkQpo8BKMgsutkJUai5eFtUKW5FIelK-5Gw97_jAOMt00FvjF4sqEZEce1G_p__GG4xJCBQRzaFuXSwY5slGy6pVk70ovUFlt_CCbWXgXBkabixOB0re_iiqnIhYQ5fCZeoQ9Rw', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38syBL0Rjsx07U1EPnxgbW1t0-DeGz_eGnvV2CJeQt2RpxKMqK6wwS_QpqP_-6aBysM-sg5b7NdU7kS1rZhdWnogAn9sKYxbp2MuybCgpK3r0NC90PY08j3JGsN7ngtEl_eUQkA', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sRobrlPEM85cxnhyEm7Hrl2_5MaQRjt7cxiFSAOvNKZnhknP8SJlbijaafbn3DZ-PRgcci5vwO0E9z_4R-iijyr5FRpDzceE6XVRzHxS4C6pVOhoYuYN4NftucDeqQt4z5jhO-']","45.4401362,12.327803099999999",5.0,2 years ago,Matej,Nice square not so crowded and equipped with benches where one can sit.  If you eat something beware of birds waiting for food.,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURwZ3VfbFlBEAE!2m1!1s0x0:0xc2713a54ddfc07e4!3m1!1s2@1:CIHM0ogKEICAgIDpgu_lYA%7CCgsI3fD9pgYQ-Jz0Mw%7C?hl=en-GB,True
ChIJKZ3xNhixfkcR5Af83VQ6ccI,Punto di riferimento storico,Campo San Giacomo,"C. del Tentor, 1602, 30135 Venezia VE, Italia",4.8,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38sT4XS-NRelhc9-N5MkVpSWd-U3k59QBPethiSLoKhn_kdFl1kdzJ2ZeNrvw6y6Qx_DtQpNByDn-WEGyTzIISuHqw2zw9Z0h-7AwxnA9c6xZCqiMnENS4WoVd6FuojB9bk9Xds', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38ucXgwVLjY06_LNK0TZjFwnjz7oUO46on1fUA20VRD2YGtU7FyNwHONEXbPcXNpAI56rbOr3-FyKS0oQmPKlSjmD-p9-j31lu5JuShZ7rfbiWf6Qx0hHS6uvUU96FOY65tUXfpXVQ']","45.4401362,12.327803099999999",5.0,2 years ago,Lili Ricciardi,"Tourists beware! All the seagulls and pigeons you see around the city eating tiramisu and leftover pizza go to one of these trees and just dump massive amounts of bowel movements to unaware tourists that sit in a bench to seek a bit of shade under such tree...
Beautiful campo to visit after the museum. Look up for the wisterias.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSZzh1eWlBRRAB!2m1!1s0x0:0xc2713a54ddfc07e4!3m1!1s2@1:CIHM0ogKEICAgICRg8uyiAE%7CCgsI3_zJoQYQyNWUCQ%7C?hl=en-GB,True
ChIJKZ3xNhixfkcR5Af83VQ6ccI,Punto di riferimento storico,Campo San Giacomo,"C. del Tentor, 1602, 30135 Venezia VE, Italia",4.8,,"45.4401362,12.327803099999999",5.0,a year ago,Gino Schilders,"Some local friends invited us here to a beneficiary evening. Food, music and especially a lot of locals enjoying the evening together. Waiting in line for the food is simply something which belongs to this experience. A selection of local venezian food and a band playing later in the evening made our day.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNiaGZudzdnRRAB!2m1!1s0x0:0xc2713a54ddfc07e4!3m1!1s2@1:CIHM0ogKEICAgICbhfnw7gE%7CCgwIy6udtQYQ0NfU0AM%7C?hl=en-GB,True
ChIJKZ3xNhixfkcR5Af83VQ6ccI,Punto di riferimento storico,Campo San Giacomo,"C. del Tentor, 1602, 30135 Venezia VE, Italia",4.8,,"45.4401362,12.327803099999999",5.0,3 years ago,Dan Ticulescu,"Perhaps one of the quietest markets in Venice. It is not very crowded and is not in a tourist / commercial area. If you are a tourist and looking for accommodation in Venice I recommend you to find something near this market. Here you will find almost everything a tourist needs: restaurants, cafe, wine shop, ice cream shop, tobacco shop, supermarket. And especially here you will find Venetian children playing.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNPLVAtNm93RRAB!2m1!1s0x0:0xc2713a54ddfc07e4!3m1!1s2@1:CIHM0ogKEICAgICO-P-6owE%7CCgwI_e7dlAYQuJGEoAM%7C?hl=en-GB,True
ChIJKZ3xNhixfkcR5Af83VQ6ccI,Punto di riferimento storico,Campo San Giacomo,"C. del Tentor, 1602, 30135 Venezia VE, Italia",4.8,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38tbJfehV2SwfoFs-W0iQSldPR50drOXBDyf_QnWM5KUkAo0xqChN8n-WFt-QBVK6-LgpteanIcVn7CVyYGehufpXFukKZceOrMUjI11B-6zDWNqngl1vJg_JMpA6OXsVpPDpk8', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38u9CMuDytUKW_JVI1STYu8PpdBDxFEgrZHr_jQ-6609QAUkIaoGihi_9p1tx2BglSEF7aS8QrN73skRha73UK8o-C5nBduNmLD-hgyj1lh7Oo3nJh7JoHDqcoqQCdfvx6qUl73kHw']","45.4401362,12.327803099999999",5.0,3 years ago,Bogdan J,One of the few places where you can sit on a bench under a tree and take a short rest away from the crowded places.,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN1LTltRFZREAE!2m1!1s0x0:0xc2713a54ddfc07e4!3m1!1s2@1:CIHM0ogKEICAgICu-9mDVQ%7CCgwIg5W_lwYQ6I6FugM%7C?hl=en-GB,True
ChIJM_Hl5tqxfkcRpTcnkYzvfdk,Punto di riferimento storico,Campo San Silvestro,"Rio Terà S. Silvestro, 30125 Venezia VE, Italia",4.5,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38uF90HICECeTI3D0l-zZ-T5t8ebLHxPfDqfn25jLVvchVzrfIgv8-HHYMpcoET_V_Y1LbBgM_uMWmyX9k6aXcZ1ldOxmJTlf51O5QgwQh5P0fuXIg_eF-qeT2p2bLicT_5MtUKb', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sL_gfYyH4I7kfX3WNbJPpleSQLn77tQwdRY9EvoNAThYcuW8fElJpAWkZasC2FoBfLlGXYCNJUiLqnL72iSpzoKw9l52hv1woj3uT14drgzbxcFiNYas910lyyJecpoiTO5e3VXQ']","45.4374397,12.333099299999999",4.0,a year ago,E Scott Parks,"Campo San Silvestro is a charming square located in the heart of Venice, exuding a quintessentially Venetian atmosphere. Surrounded by quaint buildings and lively cafes, it serves as a gathering place for both locals and visitors. The square is named after the nearby church of San Silvestro, adding to its historical appeal.

One of the highlights of Campo San Silvestro is the vibrant energy that fills the air, especially during the day when the sun casts a warm glow over the area. It’s an ideal spot to take a leisurely stroll, enjoy a coffee while people-watching, or simply soak in the ambiance of Venice.

While it may not be as famous as some of the larger piazzas, Campo San Silvestro offers a more intimate experience, showcasing the charm and character of the city. Overall, it's a delightful stop that encapsulates the essence of Venice’s unique blend of history and everyday life.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzc3ZhcmdRRRAB!2m1!1s0x0:0xd97def8c912737a5!3m1!1s2@1:CIHM0ogKEICAgID3svargQE%7CCgwI7Z7UuQYQ0LbY_wI%7C?hl=en-US,True
ChIJM_Hl5tqxfkcRpTcnkYzvfdk,Punto di riferimento storico,Campo San Silvestro,"Rio Terà S. Silvestro, 30125 Venezia VE, Italia",4.5,,"45.4374397,12.333099299999999",4.0,2 years ago,KB Raif MD,Everywhere is pretty nice in Venice including this square.  Less busy than other areas but worth a visit.  I found the coolest places walking aimlessly in Venice and recommend you go down some off the less traveled streets and campos,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURacE5QQkN3EAE!2m1!1s0x0:0xd97def8c912737a5!3m1!1s2@1:CIHM0ogKEICAgIDZpNPBCw%7CCgwIjqDCqAYQwIzK0wM%7C?hl=en-US,True
ChIJM_Hl5tqxfkcRpTcnkYzvfdk,Punto di riferimento storico,Campo San Silvestro,"Rio Terà S. Silvestro, 30125 Venezia VE, Italia",4.5,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38tQvlR86k2hueHvBBf0SrUgZu5YeXvAUWVmG9vkTnBAzHzhLaatR5FMdzIiYDAN0rJpHpkAyKhNQuXKuzuqLCCCwak7GO22dIff00FVLT_9ZmghhfewhQsl6OjjAFsZ_fVaJXlJWg', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38s9YOL_-WVW5pxLEjMmkAius6ouYwKkegsNS7p2yNIpXoHgcrEWlAnmyP-BeV0KMORuDzcqm-9Nm-2FTnV9aum-_vKUU-7Dy6N5wrSdpxVmbAuOMpMcZS9k7hR8QL4jkKbkaLDu']","45.4374397,12.333099299999999",5.0,a year ago,X R,Absolutely cute place and very old church,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURUb1BUa0JBEAE!2m1!1s0x0:0xd97def8c912737a5!3m1!1s2@1:CIHM0ogKEICAgIDToPTkBA%7CCgwIm7yxsgYQqO3LswE%7C?hl=en-US,True
ChIJM_Hl5tqxfkcRpTcnkYzvfdk,Punto di riferimento storico,Campo San Silvestro,"Rio Terà S. Silvestro, 30125 Venezia VE, Italia",4.5,,"45.4374397,12.333099299999999",5.0,a year ago,Maciej Nowak,Cooked,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIcjRPUllnEAE!2m1!1s0x0:0xd97def8c912737a5!3m1!1s2@1:CIHM0ogKEICAgICHr4ORYg%7CCgsI4-aAtwYQuNegCg%7C?hl=en-US,True
ChIJM_Hl5tqxfkcRpTcnkYzvfdk,Punto di riferimento storico,Campo San Silvestro,"Rio Terà S. Silvestro, 30125 Venezia VE, Italia",4.5,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38uLBq0FncEc7QFzoNzFSDxVYdjv8ahsrFFGF1VxXy9YUwxYGvtEWbfg7vEzR8sKtZOmDxs4M4QYrwrbfsntKX7Kje6kj2GOmehfEir3lyaWjOp18zkUOCr1hOQAmpOfGARanZ6c', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tibU_-fOEiquli4ZYWrdtuuIRChD561IL4uIsZzZlaLQKHglfNm251ehSU24sZVd0KesqVSOleX_tTwNGKQjeyd0-HM2W4uCOOCQp_PSGptNzQdIj1XCfGWWKMq7IeehFOzAGdxg', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38uoet02Q-ABbGiPs7lBwc-64Qd4fW2HPvegB7sBUyd0tLG-wXMSFXvLjpMakl8n3TjL4dA1VhFxRXTVcedwH-rLCiLUlc57ux2g4qv3l1CPp6mhhoIgtDNHZi7OaDjndA9Co90', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38uYFyyWl-BOdmfy7HAG-PGgqut5jC9PDRIXq0oD0kmwKfe2b4da1bgKpomGcMaNd91NzAAVp0Rvp62ay3TOncAvqJhLy_SaPIyX115iUpOY8ObIyl11syEzwyaOsmhzg-kOKQLcPA']","45.4374397,12.333099299999999",5.0,2 years ago,Fabiano Xx,"Campo di arrivo del traghetto omonimo e della fermata del vaporetto che ha lo stesso nome. A due passi da Rialto e dalle affollate fondamente piene di bar e ristoranti,  questo piccolo campo su cui si affaccia la Chiesa che gli dà il nome con la torre campanaria a lato , appare come un'oasi di quiete quasi incedibile. Assolato anche a inizio primavera merita, se passate di là,  una beve sosta per riprendere fiato.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURob19pWjd3RRAB!2m1!1s0x0:0xd97def8c912737a5!3m1!1s2@1:CIHM0ogKEICAgIDho_iZ7wE%7CCgsIwrHMoAYQkJWrdQ%7C?hl=en-US,True
ChIJM_Hl5tqxfkcRpTcnkYzvfdk,Punto di riferimento storico,Campo San Silvestro,"Rio Terà S. Silvestro, 30125 Venezia VE, Italia",4.5,,"45.4374397,12.333099299999999",4.0,7 months ago,javi giac,"Campo San Silvestro es un rincón tranquilo y auténtico de Venecia, alejado del bullicio turístico masivo. Su encanto reside en la atmósfera local, con pequeños negocios y gente haciendo su vida cotidiana. Es un buen punto para observar la Venecia real, tomar un café y sentir el pulso de la ciudad sin el agobio de las multitudes. Un lugar para respirar y disfrutar de la belleza discreta de esta urbe única.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURJOGFiM09nEAE!2m1!1s0x0:0xd97def8c912737a5!3m1!1s2@1:CIHM0ogKEICAgMDI8ab3Og%7CCgwIwIvhvwYQ8NLqpgI%7C?hl=en-US,True
